track_id,track,artist_id,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
2wqBsYFjvJCr5ujeNXYDRo,Justify Your Life,1G5v3lpMz7TeoW0yGpRQHr,George Clanton,0.544,0.886,11,-5.811,1,0.046,5.56e-05,0.299,0.379,0.292,91.0,2wqBsYFjvJCr5ujeNXYDRo,206983,4
5ORDNYVGGRdmSmrz4DqKbf,Wishing Well,6vyaBinA0tnzsoiX4GEboa,Sam Truth,0.647,0.363,0,-11.938,1,0.0371,0.765,0.00134,0.135,0.351,139.988,5ORDNYVGGRdmSmrz4DqKbf,236282,4
4zfHRKOXhzjAoSsN5OZqSn,Think About It,5zbFRbEu3FDkqN4j1awLLO,Dev Lemons,0.566,0.765,6,-6.965,1,0.0751,0.264,7.79e-05,0.125,0.64,140.032,4zfHRKOXhzjAoSsN5OZqSn,140571,4
0uWOQHOICf6RfBDXQW0Iv9,Back to your Place,1eNO1DUCOtZgCzlwtjtb1t,October London,0.551,0.571,1,-4.2,0,0.0381,0.166,0.0,0.0949,0.299,141.859,0uWOQHOICf6RfBDXQW0Iv9,202827,3
2ZsssRULtkfkbo5D2yh6gT,Sad Hearted Clown,2e1yGR8FqYaOz962igAVIM,Cota,0.689,0.425,2,-6.237,0,0.0294,0.365,0.0,0.343,0.712,70.005,2ZsssRULtkfkbo5D2yh6gT,217226,4
5qgYXoxmd6FdGfpmdjsHoj,Slippin,0c5oNauHHagLlEYpVVqMCK,Danni Baylor,0.682,0.728,4,-4.234,1,0.0284,0.131,0.00734,0.214,0.903,80.031,5qgYXoxmd6FdGfpmdjsHoj,196250,4
33mKFTO1V2QNyhuUBneHDZ,I'm Leaving,2nTjd2lNo1GVEfXM3bCnsh,The Teskey Brothers,0.622,0.415,9,-7.491,1,0.0353,0.664,0.00447,0.132,0.352,85.911,33mKFTO1V2QNyhuUBneHDZ,261773,4
63zB2o0u28X046oIFO2ou1,You Can Count On Me,3MAzDpqE01xyUmzNsc0Ee0,Lee Fields,0.727,0.806,2,-7.488,1,0.051,0.204,0.000147,0.0649,0.97,91.545,63zB2o0u28X046oIFO2ou1,249280,4
0J9xmb04HpXvAFC7krKY9m,Wish I Said I Love You,1yHR6PFBi6LIe4hsleZDDS,Nick Wilkins,0.309,0.535,9,-4.495,1,0.0437,0.548,0.0,0.12,0.245,187.62,0J9xmb04HpXvAFC7krKY9m,154142,3
4KO9dF03JTCwvQJdGVqwcG,My Oh My,0GUFrEry7OHxPMcpjPH9lQ,Phillip-Michael Scales,0.677,0.586,11,-7.013,0,0.0249,0.624,0.0,0.367,0.601,90.001,4KO9dF03JTCwvQJdGVqwcG,209054,4
7wrmrF5iU0lGSlYkTsaNGW,Making Up Making Love,3kANxNTLNOhxpOPoCbGq9E,Joey Dosik,0.814,0.83,11,-4.541,0,0.0306,0.0239,0.0,0.0649,0.961,121.992,7wrmrF5iU0lGSlYkTsaNGW,258618,4
4IBg6ZjiS570apL3CJQhVk,In Your Corner,7H3z77VbkJcCcFilmKqKNM,Pale Jay,0.473,0.654,6,-7.323,1,0.0334,0.519,0.621,0.296,0.426,87.807,4IBg6ZjiS570apL3CJQhVk,217906,4
3fPBXNuHlH4N3hmiEzK5y0,If You Don't Want My Love,2kEDso93O2hDgCbnuiSkkZ,Jalen Ngonda,0.595,0.776,11,-5.772,0,0.0386,0.129,0.000602,0.246,0.933,92.881,3fPBXNuHlH4N3hmiEzK5y0,146813,4
7pyLO6s46ahQ7Mgl4krzU5,Shinin',72Pauuctba5lMzC89R0Vk0,Vintage Trouble,0.683,0.806,0,-6.74,1,0.108,0.0133,0.0,0.213,0.931,159.987,7pyLO6s46ahQ7Mgl4krzU5,177750,4
04TArnJgprxiEqS8d1vzea,No Rewrites,2iAyNq1LgQlXcmtM7SzkdV,Aaron Childs,0.546,0.665,2,-7.431,1,0.269,0.248,0.000136,0.0835,0.793,207.799,04TArnJgprxiEqS8d1vzea,139507,4
0aoRw3x1t8YX3w1j21aLLu,Come Back Home,6WrjOtCau0UPAB3QSeOWzO,Acantha Lang,0.62,0.648,4,-5.645,1,0.0449,0.296,0.000406,0.158,0.727,168.079,0aoRw3x1t8YX3w1j21aLLu,257693,4
1tqFGTmcaNNusdArPOU0kj,See It Through,099J9XcZ0A8kXtBANb5WCs,Durand Jones,0.723,0.78,11,-5.616,1,0.112,0.401,0.000318,0.225,0.945,121.066,1tqFGTmcaNNusdArPOU0kj,204024,4
4Dk6Knrvqxp3aYARRGieaj,I Wanna Love,21t0aavYGSGFkYYFhu6urk,The California Honeydrops,0.62,0.514,0,-7.753,1,0.0346,0.561,7.88e-06,0.225,0.677,136.434,4Dk6Knrvqxp3aYARRGieaj,236640,4
3j2pDRd8tiJiMgZ7RknuXu,Untitled Visions,6LXZac7iBIZgnNrywTkQRw,Monophonics,0.438,0.592,4,-7.106,1,0.0337,0.00016,0.307,0.504,0.294,91.25,3j2pDRd8tiJiMgZ7RknuXu,258104,4
60gTdTwaNtGAzIxKfeGVfJ,Love's Train,0du5cEVh5yTK9QJze8zA0C,Bruno Mars,0.711,0.605,6,-9.801,0,0.031,0.0396,2.29e-05,0.104,0.807,140.981,60gTdTwaNtGAzIxKfeGVfJ,307014,4
02UQxP9ft9Qb8oL7Jf2Eir,Waiting on the Sidelines,3MAzDpqE01xyUmzNsc0Ee0,Lee Fields,0.608,0.508,0,-7.054,1,0.0257,0.321,0.0,0.0961,0.637,69.501,02UQxP9ft9Qb8oL7Jf2Eir,243720,4
1sRLsk8xQJA3dQPu6iglM7,Crazy For You,7uVGtNmhKU2sOSmAvr4ElW,Conor Hughes,0.497,0.577,6,-8.303,0,0.0385,0.355,0.00117,0.162,0.552,86.378,1sRLsk8xQJA3dQPu6iglM7,166000,4
4SBVWkRIMJ6WBCYPvr5Bwr,Make It Better (feat. Smokey Robinson),3jK9MiCrA42lLAdMGUZpwa,Anderson .Paak,0.676,0.56,4,-6.024,0,0.0643,0.0112,0.00403,0.137,0.551,178.555,4SBVWkRIMJ6WBCYPvr5Bwr,219332,4
1GIf6prhwd6ESjjJ6pmiwV,Loving You Is All I Want To Do,3JUUs8oZ6MRA1f2ahfusYu,Roseaux,0.819,0.306,5,-13.402,1,0.0409,0.881,0.000549,0.106,0.686,119.978,1GIf6prhwd6ESjjJ6pmiwV,219520,4
0yyTUTW3QCekpMvFJi3f2f,Free,2rp9zfs7yPrwCGVl4CjWAl,Otis Kane,0.786,0.635,2,-8.276,1,0.0295,0.198,0.0134,0.273,0.579,99.996,0yyTUTW3QCekpMvFJi3f2f,166441,4
5Ra3wJLBQKxJiYEpWe3Pjf,911,33qOK5uJ8AR2xuQQAhHump,Teddy Swims,0.848,0.591,11,-5.075,1,0.112,0.0801,0.0,0.144,0.522,98.934,5Ra3wJLBQKxJiYEpWe3Pjf,166891,4
65GbQI9VDTs7vo6MJL2iJA,Coming Home,3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,0.424,0.465,6,-6.595,1,0.0297,0.461,5.52e-05,0.154,0.462,112.418,65GbQI9VDTs7vo6MJL2iJA,206387,3
6Zx618hMvnGqGnQCSLXVbY,The Way That I Do,6TVVIyd0fsRDGg6WzHKyTP,Durand Jones & The Indications,0.71,0.537,8,-11.755,1,0.0482,0.244,0.0691,0.0678,0.894,115.046,6Zx618hMvnGqGnQCSLXVbY,210329,4
0t34scg6386JnLUEb7jFb1,Rome,0Vd8YQz8TYk2vSKEYVvIgL,Dojo Cuts,0.784,0.5,11,-8.471,1,0.042,0.492,0.0648,0.165,0.859,153.801,0t34scg6386JnLUEb7jFb1,218613,4
75E9k76b255fUk9iSUqkG9,This Is The Day - Full Band Version,09bP40OuEV5tOM1rQnZNxI,Mamas Gun,0.663,0.465,5,-8.676,1,0.0565,0.585,0.0129,0.0645,0.475,91.989,75E9k76b255fUk9iSUqkG9,282274,4
2Nq1CHPEOt21w1ctEaV22j,Sadie,099J9XcZ0A8kXtBANb5WCs,Durand Jones,0.566,0.695,7,-5.896,1,0.0261,0.0998,6.67e-05,0.154,0.866,103.556,2Nq1CHPEOt21w1ctEaV22j,176876,4
4ba1UPL7mNQbU2G2qkDAQF,Woman - Single Edit,0CcvfJAMRa28MnCnujCdXQ,Lady Blackbird,0.52,0.726,0,-5.586,1,0.0349,0.0643,0.0,0.19,0.371,93.728,4ba1UPL7mNQbU2G2qkDAQF,182821,4
5L4FLTgwJtV8teoPKIrzc7,Takin' All My Lovin',0DgdXuxVB3yXP5U54WZvSL,Mikey Jimenez,0.675,0.854,0,-4.708,1,0.0268,0.0883,1.25e-06,0.198,0.863,89.991,5L4FLTgwJtV8teoPKIrzc7,207920,4
1CKfCj9izL24zGTrO6QTFE,Love Is The Way,0oK5D6uPhGu4Jk2dbZfodU,Thee Sacred Souls,0.666,0.498,4,-8.468,1,0.0254,0.457,0.0,0.144,0.765,96.69,1CKfCj9izL24zGTrO6QTFE,179837,4
2nn2TnyajaSRTbcZQxYVL7,River,6O0WkZMlHi7yqizwsA8uVf,The Meltdown,0.526,0.72,7,-6.219,0,0.0298,0.238,5.44e-05,0.207,0.614,134.253,2nn2TnyajaSRTbcZQxYVL7,270600,3
0f2zcrhhHT59aIGQvRlTZ1,One More Night,0bzfPKdbXL5ezYW2z3UGQj,Michael Kiwanuka,0.684,0.764,6,-5.342,0,0.0254,0.0129,0.000171,0.141,0.944,107.806,0f2zcrhhHT59aIGQvRlTZ1,233413,4
34VDj911PQh8B1BXYoOMLq,Running Away,0oK5D6uPhGu4Jk2dbZfodU,Thee Sacred Souls,0.546,0.646,2,-6.735,1,0.0394,0.309,0.000207,0.274,0.792,139.08,34VDj911PQh8B1BXYoOMLq,195087,4
24BE8f0DdJxgtHDjsN9FA7,Only Want You,5HMNsIi6AQplZELW9jeLjd,Eric Zayne,0.723,0.397,5,-9.404,1,0.0648,0.0962,0.0,0.0488,0.533,137.004,24BE8f0DdJxgtHDjsN9FA7,230609,3
1Wntxxt7R2mwfa4bDfAa5h,Dreams,5UA8O7xDhZ74ebRYT0XOxB,Common Saints,0.549,0.401,10,-11.897,0,0.0589,0.4,0.0799,0.135,0.491,82.926,1Wntxxt7R2mwfa4bDfAa5h,231853,4
1R4nFxIiipVTeUSFdOnVIy,Starlight,2gqMBdyddvN82dzZt4ZF14,Yola,0.623,0.546,11,-6.436,0,0.0254,0.212,8.2e-05,0.24,0.593,94.204,1R4nFxIiipVTeUSFdOnVIy,242640,4
4gzjWQHdsN0aLhKK1YDEqY,Bridge of Love,71Gn2qVCqTPof7twyFKasz,Bobby Harden & The Soulful Saints,0.514,0.479,2,-7.2,1,0.031,0.28,0.000596,0.565,0.383,139.888,4gzjWQHdsN0aLhKK1YDEqY,315480,3
4nNQHLhhjwAAmcm9Zcrebd,Tears Run Dry,2f6fW5uWhqbEDXDK6IGirN,Abraham Alexander,0.574,0.413,1,-8.697,0,0.0308,0.238,0.0,0.126,0.333,52.024,4nNQHLhhjwAAmcm9Zcrebd,254726,4
5SusLOd5pOU6akwkkODXf5,Envy,60nDKjd690Luygtd3Fm0Cu,Ogi,0.392,0.55,5,-7.396,0,0.0937,0.633,5.19e-05,0.113,0.578,87.501,5SusLOd5pOU6akwkkODXf5,247133,4
63hmrFUS4mvbiWzFP9u2LK,Piece Of Me,1plioVQ0mcgAO7uhvWkJJy,Lady Wray,0.606,0.53,3,-6.513,1,0.316,0.64,0.000203,0.121,0.613,85.399,63hmrFUS4mvbiWzFP9u2LK,224731,4
2ffGZTdlRN0lNxA4LOYyTs,How Long Do I Have to Wait for You?,6LufpoVlIYKQCu9Gjpk8B7,Sharon Jones & The Dap-Kings,0.673,0.909,10,-3.369,0,0.0464,0.471,0.013,0.105,0.969,103.941,2ffGZTdlRN0lNxA4LOYyTs,243760,4
4j5x8nURU1SNMFvVxcJj65,Fire,6eU0jV2eEZ8XTM7EmlguK6,Black Pumas,0.713,0.838,9,-7.872,0,0.0545,0.0863,0.00658,0.349,0.839,95.963,4j5x8nURU1SNMFvVxcJj65,246120,4
1BIX2BQa6BroVxG6O97UWk,That's How Love Is Made,6HhV0jtMMK5HYnYgG0xgtz,The War and Treaty,0.502,0.414,2,-8.533,1,0.0339,0.124,0.0,0.0932,0.343,117.345,1BIX2BQa6BroVxG6O97UWk,226987,3
4Hge2Dy2MBYw45e28LIaQy,Morning Sun,1uRxRKC7d9zwYGSRflTKDR,SAULT,0.651,0.644,1,-9.091,0,0.146,0.0564,0.0417,0.375,0.641,170.74,4Hge2Dy2MBYw45e28LIaQy,239216,4
3oS3jewBr4kDcMbBe4XkSq,Workin' Man Blues,37D1QyrEFNkcv0f62xo46x,"Eli ""Paperboy"" Reed",0.706,0.783,9,-5.933,1,0.0943,0.0287,0.0147,0.333,0.742,90.712,3oS3jewBr4kDcMbBe4XkSq,217039,4
2iYDEwzq00a571f0hbQ53g,Fighting for Peace,21SOnTj5ECwVXeBUTRcP3s,Cory Henry,0.706,0.444,2,-7.25,1,0.039,0.0696,2.65e-06,0.112,0.387,81.533,2iYDEwzq00a571f0hbQ53g,202059,4
03u5kEWetlhr41DlIpMtfI,Hit Me Like,1dmBfZXCP98HFGOl5zgOWe,Johnny Burgos,0.628,0.349,2,-7.494,1,0.066,0.626,0.000329,0.0783,0.546,169.928,03u5kEWetlhr41DlIpMtfI,200187,5
0aPyEWSjHKCTcq6celJPY6,By Design [Evel Knievel],0AepkoQhYvkjEzzwIcGxdV,Jacob Banks,0.49,0.427,6,-7.629,1,0.0417,0.793,0.000151,0.159,0.416,170.001,0aPyEWSjHKCTcq6celJPY6,225312,3
4FoGNyJaWEY5g4N0AHBM3K,Move On,7KgcPkeaO1Rpa4MFl2sLOm,Kubla,0.634,0.661,10,-6.459,1,0.0462,0.243,0.000174,0.0756,0.724,93.132,4FoGNyJaWEY5g4N0AHBM3K,218027,4
5KfKnJVNXZoohjeSA6hw8e,Good Man,0ukgrNYk51TkMQr0f2Br4Q,Maverick Sabre,0.48,0.616,10,-6.571,1,0.0639,0.282,0.000668,0.109,0.495,71.768,5KfKnJVNXZoohjeSA6hw8e,210874,4
18vFLgoBcvIXsJP7pTX93e,Blow My Mind,1WGb8nCPGJA0RyriSDIQfC,Say She She,0.496,0.596,1,-8.258,1,0.0299,0.274,0.0107,0.231,0.559,151.478,18vFLgoBcvIXsJP7pTX93e,248777,4
4K8Oan6E1K7eaxjaXXSZLX,When You Lose Someone,2qFOYqFxPaIwEnffVhJhEn,The Dip,0.751,0.498,4,-5.766,1,0.031,0.365,0.0,0.0948,0.965,112.452,4K8Oan6E1K7eaxjaXXSZLX,205053,4
5Zon0BSyiQYHD06Yrf57zh,What's on Your Mind (OurVinyl Sessions),1FcTd89N9ESEOsIDD883Kp,Greyhounds,0.656,0.601,5,-8.085,0,0.0345,0.352,0.00575,0.0873,0.333,109.24,5Zon0BSyiQYHD06Yrf57zh,247551,4
6DM57XfNV5YH6zjv6xlSQ3,Soul to Blessed Soul,6ZEUa75BqZkvpjhuVzCsdX,Swamp Dogg,0.548,0.534,3,-9.814,1,0.0294,0.343,0.00182,0.116,0.649,140.056,6DM57XfNV5YH6zjv6xlSQ3,335853,4
2DccHqTquzubziHAPZRdct,B-Side,2mVVjNmdjXZZDvhgQWiakk,Khruangbin,0.732,0.734,7,-10.574,1,0.0541,0.0777,0.172,0.327,0.687,104.764,2DccHqTquzubziHAPZRdct,274391,4
2r3r7fxm0wRScSrZ34CbIy,Float,5AgZ9r9ZdWm7mD9t03KZZu,The Altons,0.549,0.535,3,-8.686,0,0.0255,0.747,0.0134,0.12,0.797,86.468,2r3r7fxm0wRScSrZ34CbIy,240870,4
6J4et4u2ECB9AH2QC9B5tg,hey rose,4lujUKeO6nQAJXpq37Epn7,Son Little,0.851,0.565,5,-9.43,0,0.102,0.0716,0.000525,0.116,0.551,130.022,6J4et4u2ECB9AH2QC9B5tg,175938,4
4UvTu4SIHtRQl173OZbFRj,Jean Leon,75OSuJw6r1LCdYgmTt0gHs,Micah Edwards,0.51,0.516,8,-7.498,0,0.0362,0.464,0.164,0.153,0.744,160.535,4UvTu4SIHtRQl173OZbFRj,173906,3
34C4K4p6tnU9So52HFbpMZ,Get It Right,7k4BeoQINC5sC1p7P4UBLA,Claire Davis,0.577,0.627,1,-6.541,0,0.163,0.0601,0.0292,0.0629,0.949,94.95,34C4K4p6tnU9So52HFbpMZ,181133,4
3sPLA6G4cB8P8diBopToGT,Oporto-Madrid Blvd,4fXkvh05wFhuH77MfD4m9o,St. Paul & The Broken Bones,0.704,0.435,6,-9.521,0,0.0307,0.402,0.0391,0.139,0.687,97.684,3sPLA6G4cB8P8diBopToGT,209198,4
6ABbS6736nA9V73pEyKVzg,Who Knew,2s2izwM5DBKt4BkK00CEnw,Brother Zulu,0.625,0.446,9,-9.448,0,0.0319,0.778,0.0243,0.366,0.356,105.067,6ABbS6736nA9V73pEyKVzg,214760,4
0KvjBGg3NFIGVj4Kpg4kTh,Don’t Give Up On My Love,2jP4GO0BDgY15BqUcUVhG9,Dylan Chambers,0.709,0.757,9,-4.741,0,0.0255,0.0548,0.0,0.104,0.834,109.965,0KvjBGg3NFIGVj4Kpg4kTh,185325,4
1MzIUuIxjrfUIlwFytoIok,About Love,2ZCDrnzQpD9Xp5g2n2esnV,The Soultrend Orchestra,0.629,0.419,7,-11.212,1,0.0379,0.872,0.00307,0.119,0.346,79.948,1MzIUuIxjrfUIlwFytoIok,236498,4
7gkwA9D1GqsbecFEfLR1ka,Heat Wave,69tXKp8pHBX6ZoVMkNdvt7,Motel Radio,0.644,0.558,11,-9.591,1,0.0423,0.317,0.0347,0.132,0.932,167.367,7gkwA9D1GqsbecFEfLR1ka,229733,3
3xSXtVecNOXQP4J1MP0O7K,When I'm With You,5hE928rKzyMW5IqBy0a060,Jason LaPierre,0.65,0.427,4,-7.7,1,0.0322,0.0338,0.0,0.275,0.338,99.92,3xSXtVecNOXQP4J1MP0O7K,162110,4
5mdBYpo07zvlOTuSjooegw,The Makings of you,2uMEr7c0zWQrtoAzebTMsa,Charlie Bereal,0.538,0.399,6,-9.806,0,0.0491,0.814,0.00895,0.106,0.531,141.435,5mdBYpo07zvlOTuSjooegw,172440,4
3T7nX7qDSC7LDPC18lWOku,Thee Only One,2ZZZ8cXLBRgiH6fiwaA0Ah,Trish Toledo,0.5,0.484,1,-8.521,0,0.0396,0.245,0.000307,0.295,0.491,155.915,3T7nX7qDSC7LDPC18lWOku,216914,4
69Zsk4qDZhC0lSTHd6dcaA,On My Line,6x8L59xNfuXIM7UfzoSe7g,Meernaa,0.657,0.631,0,-5.85,1,0.0264,0.106,0.00217,0.117,0.654,128.477,69Zsk4qDZhC0lSTHd6dcaA,191681,1
1SSdSN70LK45vWndX3twa9,Trust,7on1NP7h7wh2Onwvkff1pj,Michelle David & The True-tones,0.355,0.502,4,-9.42,0,0.0438,0.0833,0.0161,0.119,0.687,96.307,1SSdSN70LK45vWndX3twa9,260853,3
7vH4dCyPjR98UIOi9eg5Ez,Never,2n9bS9HE2t5dn4sx6d4uAj,Luqman Frank,0.561,0.491,2,-7.716,1,0.0305,0.541,0.0,0.221,0.611,129.754,7vH4dCyPjR98UIOi9eg5Ez,280517,3
2FMeFICKFtO9j4qLaPKcst,Ready,3E0jeQoIrqwpjGuhSIe7H0,Teddy Grossman,0.643,0.528,4,-7.508,1,0.0338,0.198,0.00667,0.0736,0.755,78.914,2FMeFICKFtO9j4qLaPKcst,228006,4
3DYVCuzV31DJAgBbEo0Ae3,X Boyfriends,1jVXEUkl4AmaDjbLWA9JDM,Ali McGuirk,0.698,0.379,4,-8.566,1,0.0525,0.19,0.0103,0.252,0.633,77.775,3DYVCuzV31DJAgBbEo0Ae3,173724,4
2fxjOp42W4IL2EdHLa6QOb,Słońce,4MCes2wLaA4tjXUpIdw2PE,Udoo,0.619,0.638,2,-9.114,0,0.0357,0.258,0.0598,0.264,0.276,96.065,2fxjOp42W4IL2EdHLa6QOb,253125,4
6uPg6d9m87xsik5hTUq986,Room for Us All,1NGw8cxn84OJjOEFLXlJJN,Effie Zilch,0.764,0.782,4,-4.781,0,0.0277,0.518,6.48e-05,0.118,0.973,104.513,6uPg6d9m87xsik5hTUq986,207286,4
4zDm8fwLbBwt3DX4txjuZA,Pushin' On,3t2iiEpfJCWJsOWzLWaJIL,The Copper Children,0.678,0.338,0,-7.233,1,0.0605,0.465,0.0,0.0815,0.589,120.905,4zDm8fwLbBwt3DX4txjuZA,257158,4
3w2Mlu3NJYV7XA8LLWdRTI,Always,0wwBxT2qVH327KlBJbwMEP,The Frightnrs,0.591,0.612,11,-6.719,0,0.0779,0.42,0.000174,0.373,0.636,72.112,3w2Mlu3NJYV7XA8LLWdRTI,155120,4
7pMaJob2XJhQqZJ51crGpE,Poppyseed,7KgcPkeaO1Rpa4MFl2sLOm,Kubla,0.651,0.631,7,-7.735,1,0.0481,0.621,0.000398,0.138,0.531,91.04,7pMaJob2XJhQqZJ51crGpE,259185,4
7bfn8c7BGfEx5boZBrkBW5,In Too Deep,4dctcbWDGbSj1Nn29CV4g3,Sugaray Rayford,0.491,0.672,8,-6.18,1,0.0421,0.325,0.017,0.079,0.754,203.988,7bfn8c7BGfEx5boZBrkBW5,214373,4
5KXNgbRYbqwEFIFM0AMakg,Groceries,0994Up3Ob4zUFm3OFOWpzJ,CARRTOONS,0.781,0.768,8,-5.64,1,0.0376,0.0127,0.00434,0.159,0.469,121.987,5KXNgbRYbqwEFIFM0AMakg,143607,4
15CcPYbfU0Ylp0s6ezE5Zw,Closer,03PaZ9IYpD0VVrZeUatPC3,Rainee Blake,0.72,0.383,4,-8.451,0,0.0448,0.274,0.00159,0.14,0.423,139.911,15CcPYbfU0Ylp0s6ezE5Zw,229042,4
5jXECssVEET9zaFn0s2Ar7,Heaven,7gxsKHFFOFtx2zpx2Ur5Sa,Isak Thomas and The Stoop Boys,0.745,0.433,4,-8.052,1,0.0379,0.314,0.0121,0.112,0.737,75.004,5jXECssVEET9zaFn0s2Ar7,185680,4
7IX7LDLs3vCtrY7poNX0p4,More To Learn,536osqBGKzeozje8BfcGsa,Allen Stone,0.592,0.73,7,-6.086,1,0.0526,0.159,0.0,0.22,0.421,94.07,7IX7LDLs3vCtrY7poNX0p4,270722,4
00gKRt8jsyhNgYrJFerCuS,Days of Confusion,2KV4sKhTlyrtxaJWZTPj8r,Steffen Morrison,0.599,0.857,4,-5.666,0,0.0948,0.345,0.0,0.424,0.815,90.005,00gKRt8jsyhNgYrJFerCuS,194751,4
2J4arL11h4pQBCi4HvzcNY,Seasons of Trouble,3iQV9SSzqnUEwlyqUTJLj6,Stereo League,0.711,0.656,7,-6.848,0,0.0377,0.284,2.8e-05,0.0901,0.782,102.03,2J4arL11h4pQBCi4HvzcNY,292737,4
5P9r8VUZIn92AsTqe95nbW,Half Empty,781516XewTgtGAnpg6dlmd,Jully Black,0.768,0.774,7,-4.625,0,0.0542,0.0509,0.83,0.123,0.683,100.014,5P9r8VUZIn92AsTqe95nbW,204260,3
4wlEw6x7ynK4dfKk47HNtt,Lover Boy,47RTTEHKmO94V6qGq5xhbn,Jason Joshua,0.833,0.773,6,-2.514,0,0.03,0.145,4.26e-05,0.124,0.96,99.179,4wlEw6x7ynK4dfKk47HNtt,175949,4
3iQFJHSLteF9a9UO3scUfh,Lights Out,4ID3jRfahxJfsr1dFpMrYp,Tom Caruana,0.717,0.472,10,-8.108,1,0.0298,0.202,0.00042,0.1,0.777,91.024,3iQFJHSLteF9a9UO3scUfh,184945,4
2o48KqCXGtUmJPLvhVQMVn,Get it Got it,5RRfTrwXUGYiBB0DMV4hyh,Adi Oasis,0.671,0.77,4,-5.716,0,0.0568,0.0728,0.0169,0.232,0.938,90.004,2o48KqCXGtUmJPLvhVQMVn,246680,4
5wl4ycUNQn2SWhW9nDh3Oe,I'm Curious,1kJpdoVAFnAbIywNd5JVro,Wilson Meadows,0.892,0.469,1,-8.546,0,0.216,0.134,0.000136,0.0756,0.528,92.014,5wl4ycUNQn2SWhW9nDh3Oe,190168,4
6DblWOuKGzV2V1ES2Tafud,Believe,5I6ni4YWY0WJUs6rFqufxT,The Main Squeeze,0.656,0.588,11,-8.265,0,0.0343,0.0371,0.15,0.128,0.445,99.098,6DblWOuKGzV2V1ES2Tafud,237587,4
2ABBvCK4TnSOv8wKJSCVcR,Wonderland,6k1Qbba3pn2wHLu7A2m95Q,Wonder 45,0.367,0.436,8,-9.061,1,0.0322,0.317,0.0178,0.111,0.329,130.277,2ABBvCK4TnSOv8wKJSCVcR,340256,3
2GMjU0QuHVOXjGI02ksGrw,Come On Through,1y20PpXw0yeuJ1avCD0Ob9,Eamon,0.679,0.884,5,-5.335,0,0.111,0.439,1.31e-05,0.256,0.855,93.055,2GMjU0QuHVOXjGI02ksGrw,138224,4
4NIS3J8jBhjKzk1joQWTAe,Dancing Dimensions,3CVDnjIPKEN8xYJ2kIpq4t,Ural Thomas and the Pain,0.746,0.686,1,-7.881,1,0.0307,0.0116,0.00265,0.379,0.717,130.282,4NIS3J8jBhjKzk1joQWTAe,216598,4
4fwCa8XejynU81AhXovR9r,CRY,0eRbECAGCLLiTyVXPBRexU,Jon Batiste,0.738,0.507,9,-6.991,0,0.0272,0.231,0.0014,0.0722,0.699,80.026,4fwCa8XejynU81AhXovR9r,237244,4
5Ds0wPs6q6pHAWXVa5EXmY,How Do We Heal,73ncl3RMnT90eLFhZdO2WU,The Suffers,0.518,0.453,6,-10.873,0,0.291,0.658,0.0687,0.135,0.445,153.718,5Ds0wPs6q6pHAWXVa5EXmY,311597,4
0NwmPeStDzdgT9wKxrfTvi,One More Night,2pkqyjrPhrzJcdhwN80kAs,Miko Marks,0.552,0.688,9,-7.027,1,0.0344,0.397,0.000883,0.195,0.894,151.983,0NwmPeStDzdgT9wKxrfTvi,226711,4
1q5wF1wZQD41ura41yVqXb,A Little Honey,02seUFsFQP7TH4hLrTj77o,Nathaniel Rateliff & The Night Sweats,0.486,0.721,0,-6.619,1,0.0303,0.0195,0.00491,0.117,0.902,150.09,1q5wF1wZQD41ura41yVqXb,190533,4
4ug40UefedjvTEXuuIZaQA,Dry,7rtM2wPKQlFpsm0C4qJlDk,Kendra Morris,0.764,0.591,5,-9.894,1,0.0356,0.565,0.379,0.123,0.684,102.017,4ug40UefedjvTEXuuIZaQA,249198,4
5l4Uhz4UZ2OLtPOyGeyr7M,Better,2dWTkKrPGvkwSTSuRSwJNc,Bonnie Milligan,0.495,0.474,0,-5.436,1,0.0618,0.329,0.0,0.271,0.469,138.631,5l4Uhz4UZ2OLtPOyGeyr7M,245759,4
3iOL9G1ENCSNUw0X6yv5pF,Independently Owned,2vGaSKEDFsVPBgcnGxqlBN,Alex Newell,0.676,0.532,7,-4.584,1,0.0578,0.528,0.0,0.0937,0.486,116.158,3iOL9G1ENCSNUw0X6yv5pF,163226,4
3qaMDTwoBvdrxYvwgr9bgs,Don't Rain on My Parade,16rJDrSGCHMXjPUuKwQcvp,Lea Michele,0.578,0.473,9,-8.591,1,0.238,0.508,0.0,0.165,0.477,130.363,3qaMDTwoBvdrxYvwgr9bgs,158440,3
6mWNUGxfHYcLOC02N2GLwX,The Ballad of Sweeney Todd (Opening) [2023 Broadway Cast Recording],6cXMpsP9x0SH4kFfMyVezF,Josh Groban,0.631,0.368,2,-10.282,1,0.0612,0.699,1.11e-06,0.149,0.18,120.48,6mWNUGxfHYcLOC02N2GLwX,178928,4
3Q6MFmutoKCc69hEVvX61k,You Coulda Knocked Me Over With A Feather,0Sgs5uMAFG5PoMhBYz2S94,J. Harrison Ghee,0.514,0.5,1,-6.701,1,0.0911,0.25,0.0,0.309,0.525,103.894,3Q6MFmutoKCc69hEVvX61k,233209,4
